,TimeStep,EnergyCost,QoS,Switching
1004,3012,1.3275735862255096,0.0,0.0
1005,3015,1.2740871605873108,0.0,0.0
1006,3018,1.2740871605873108,0.0,0.0
1007,3021,1.2740871605873108,0.0,0.0
1008,3024,1.2740871605873108,0.0,0.0
1009,3027,1.2740871605873108,0.0,0.0
1010,3030,0.14399999999999996,0.08737160802490265,0.0
1011,3033,0.14399999999999996,0.07139070669981942,0.0
1012,3036,0.14399999999999996,0.0517521055719102,0.0
1013,3039,0.14399999999999996,0.06693474231613096,0.0
1014,3042,0.14399999999999996,0.03900053649323069,0.0
1015,3045,0.14399999999999996,0.022083628541218793,0.0
1016,3048,0.14399999999999996,0.03531303888725587,0.0
1017,3051,0.14399999999999996,0.04988815137769522,0.0
1018,3054,0.14399999999999996,0.06505698160258336,0.0
1019,3057,0.14399999999999996,0.09852608008958462,0.0
1020,3060,0.14399999999999996,0.09852608008958462,0.0
1021,3063,0.2781425215244293,0.08867347208062616,0.01
1022,3066,1.4854252152442933,0.0,0.1
1023,3069,1.4854252152442933,0.0,0.1
1024,3072,1.4854252152442933,0.0,0.1
1025,3075,1.4854252152442933,0.0,0.1
1026,3078,1.4854252152442933,0.0,0.1
1027,3081,1.4854252152442933,0.0,0.1
1028,3084,1.4854252152442933,0.0,0.1
1029,3087,1.4854252152442933,0.0,0.1
1030,3090,1.4854252152442933,0.0,0.1
1031,3093,1.4854252152442933,0.0,0.1
1032,3096,1.4854252152442933,0.0,0.1
1033,3099,1.4854252152442933,0.0,0.1
1034,3102,1.4854252152442933,0.0,0.1
1035,3105,1.4854252152442933,0.0,0.1
1036,3108,1.4854252152442933,0.0,0.1
1037,3111,1.4854252152442933,0.0,0.1
1038,3114,1.4854252152442933,0.0,0.1
1039,3117,1.4854252152442933,0.0,0.1
1040,3120,1.3246309926509858,0.0,0.1
1041,3123,1.328121677398682,0.0,0.1
1042,3126,1.380168968296051,0.0,0.0
1043,3129,1.323744344472885,0.0,0.0
1044,3132,1.397258466911316,0.0,0.0
1045,3135,1.3912875889778138,0.0,0.0
1046,3138,1.3149186262607573,0.0,0.0
1047,3141,1.4445138407707214,0.0,0.0
1048,3144,1.3381746092319489,0.0,0.0
